created_at,full_text
2025-09-01 05:22:54+00:00,"Baca per poin, itu jelas. Jangan cuma hitung kotak checklist-nya aja soalnya bagian DPR itu ada 3 poin.   Atau versi lebih lengkap bisa baca di sini:"
2025-09-01 09:03:55+00:00,"Kebijakan yg progresif dan substansi konteks isu sosial & berpihak ke rakyat, kontrol penuh dgn kepekaan sosial Legislatif juga hrs aktif sbg Check&Balance dlm iklim demokrasi & fokus UU yg berpihak ke rakyat Mandatori aparat hrs humanis soft & tidak represif pada aspirasi yg ada"
2025-08-31 17:11:35+00:00,"Oke gaes, ini list tuntutan yang terangkum dalam gerakan ""Reset Indonesia"" yang mulai diorganisir di media sosial.  Salah satu poin yang saya apresiasi adalah termuatnya dana transfer daerah dalam poin tuntutan."
2025-08-31 19:10:03+00:00,AYO DIBACA SEMUA
2025-09-01 04:59:17+00:00,Ini detailnya kak
2025-08-31 23:37:51+00:00,"Ini loh udah dikasih tau tugasnya apa, tinggal laksanakan aja"
2025-09-01 01:24:17+00:00,bisa baca ga  @prabowo
2025-09-01 00:42:42+00:00,"Udah dibikin serapi ini, udah di bagi tugasnya masing masing biar gampang dipahami  Klo misal tu pemerintah masih hah heh hoh, emang negaranya yang harus ganti"
2025-08-31 16:52:37+00:00,UDH DIBIKININ TASK & TIMELINENYA NI WOY KERJAAAAAAA  @PRABOWO   @DPR_RI
2025-09-01 15:01:55+00:00,"kenapa cuma tolak, cabut keikut sertaan hak pemilu 1 keluarga lbh gong"
2025-09-01 01:37:54+00:00,"1 institusi 2-3 task, dikasih KPI & deadline, dengan orang sebanyak itu dan gaji segede itu, ini gampang BGT anjir"
2025-09-01 03:09:16+00:00,SEBARIN GUYSSS
2025-09-01 01:31:53+00:00,"uda dijelasin sedetail ini, masa masi gapaham?  @prabowo"
2025-09-01 01:13:57+00:00,"Kalau kemaren resistance blue sekarang apa yah ini gemes banget warnanya  Mana 17 tuntutan, seventeen right here gak tuh!!!"
2025-09-01 02:39:40+00:00,lucu bgt tone posternya ak suka
2025-09-01 01:58:12+00:00,"Udh rinci bgt. Dr tuntutan ini kita cuma mau kalian melaksanakan yg memang sudah 'seharusnya' dilakuin oleh kalian sesuai tugas dan fungsi masing2. That so simple,, tanpa ada arogansi, keculasan, keserakahan."
2025-09-01 01:31:59+00:00,WOYYY  @prabowo  TINGGAL DI SAH KAN APA SUSAHNYA
2025-09-01 02:07:24+00:00,"Trust is earned when actions meet words, not given by force."
2025-09-01 03:27:37+00:00,GASKEN
2025-09-01 02:47:03+00:00,Ini  @prabowo  udah dikasih kunci jawaban. Kalo emang masih remed lagi ya emang dasar
2025-09-01 02:48:14+00:00,"udah dibikin serinci ini, dengan bahasa yg mudah dipahami kalau masih gak paham juga berarti emang otaknya di dengkul sih"
2025-09-01 01:21:01+00:00,"Iniiiii guys, ini yang kalian tuntut, jangan jadi kemana². Mahasiswa pun juga menuntut ini. Jangan tersulut oknum² gajelas"
2025-09-04 06:48:13+00:00,negara procrastinating ngerjain apa2 last minute
2025-09-04 06:28:44+00:00,pernyataan goblok dari org goblok
2025-09-04 06:37:45+00:00,"Lagi2 apa? Yak, tanpa rakyat yang mana yang mengajukan PR. Diskusi tanpa yang bersangkutan tuh dari mana dua arahnya diskusinya? Apa ini berdiskusi sendiri?"
2025-09-04 09:05:04+00:00,"tapi emang gen z nih rapi banget ya satset juga sampai ada website buat mantau tuntutannya terpenuhi apa enggak. dari zaman pemilu jg gitu terorganisir dengan apik gitu. at this point, kalau lo masih gak tahu apa2, lo tuh jatuhnya udah manusia goa.     https:// bijakmemantau.id/tuntutan-178"
2025-09-04 09:59:35+00:00,Halah halah
2025-09-05 04:01:09+00:00,merasa bandung bondowoso
2025-09-04 06:30:01+00:00,deadliners
2025-09-04 06:34:34+00:00,Meeting mulu hasil gak ada
2025-09-04 07:12:23+00:00,sks final boss
2025-09-04 06:27:20+00:00,"Harusnya besok juga dong, khan kerjanya ngga mengenal tanggal merah"
2025-09-04 09:53:03+00:00,Indos and their fuckass deadliner & tukang ngaret habit.....
2025-09-04 08:29:43+00:00,dasar negara procrastinator akut
2025-09-04 06:44:43+00:00,"it gives agency vibes like besok lu present pitching, siang ini baru brainstorming"
2025-09-04 06:43:18+00:00,Kita pantau
2025-09-04 12:21:38+00:00,SKS
2025-09-04 07:21:42+00:00,kayak gw ngerjain tugas h-1 ngumpulin baru gw mulai
2025-09-04 08:06:12+00:00,GAK DI LIVE STREAMING?????
2025-09-04 06:30:59+00:00,mau ngapain sehari kocaaak
2025-09-04 10:39:56+00:00,bismillah
2025-09-04 06:31:19+00:00,DARI KEMAREN KEMANA AJA BROO
2025-09-04 06:37:29+00:00,jiakkhhh sks
2025-09-04 08:35:51+00:00,dari kemaren ngapain? DPR: refreshing dulu sebelum meeting
2025-09-04 07:32:08+00:00,Deadliner anjrit.
2025-09-04 09:39:29+00:00,GAS
2025-09-04 09:55:42+00:00,ga ada livenya apa gue mau liat ada yg tidur apa ga
2025-09-04 08:40:55+00:00,"deadliner bgt yaelah, awas ya hasilnya gk maksimal"
2025-09-04 06:35:33+00:00,deadlinenya BESOK rapatnya baru SEKARANG
2025-09-04 07:58:52+00:00,woy deadlinenya bsk??
2025-09-04 06:09:09+00:00,"THE DEADLINE IS TOMORROW, WORK YOUR LAZY ASS  @DPR_RI  WORK FOR THE PEOPLE"
2025-09-04 06:34:14+00:00,YANG BENER?
2025-09-04 07:18:50+00:00,Giliran udah deket deadline baru ngadain rapat
2025-09-04 06:59:11+00:00,Buset sks final boss
2025-09-04 11:13:38+00:00,Btw ada siaran langsungnya gak ini??
2025-09-04 07:30:59+00:00,lelet bgt y
2025-09-04 06:18:30+00:00,lets see where it goes
2025-09-04 07:24:38+00:00,kacauuu
2025-09-04 07:46:48+00:00,h-1 bgt?!?!??
2025-09-04 09:56:20+00:00,yg bener
2025-09-04 06:29:52+00:00,dari 17 tuntutan gw yakin ga sampe setengah yang bakal di acc mereka wakkakaka
2025-09-04 15:07:15+00:00,deadliners banget anjir dari kemarin kemana aja lu semua kentot? dikira semua tuntutan ini bisa selesai dalam sehari? sumpah ya not a single brain is working on that institusi
2025-09-04 10:41:25+00:00,took them long enough
2025-09-04 07:53:36+00:00,h-1 bgt anjggg
2025-09-04 07:51:46+00:00,Dih panik
2025-09-04 07:59:02+00:00,mepet bener padahal besok tanggal merah. baru pulang jalan-jalan di sydney ya?
2025-09-04 07:04:22+00:00,mantap sistem kebut semalam emang udah mendarah daging
2025-09-04 06:33:20+00:00,penganut sistem kebut semalam juga a?
2025-09-04 09:30:00+00:00,Udah pada pulang emangnya?
2025-09-04 12:33:00+00:00,Dedlen besok lu baru rapat skarang???? Dikate kuis
2025-09-04 07:18:32+00:00,Udah mepet awas aja kalo hasilnya kaya tai
2025-09-04 07:41:43+00:00,Mau positive thinking tapi…
2025-09-04 09:37:54+00:00,Siarin langsung ea!
2025-09-04 10:27:19+00:00,we
2025-09-04 10:11:22+00:00,deadliner ajg
2025-09-04 07:47:11+00:00,"apa iyh banh, gaji guru minimal umr in lah anjir"
2025-09-04 07:20:14+00:00,"di kerjain pas h-1, lu klo jd mahasiswa di omelin sih sm dosen sih krn hasil kerjanya pasti ngaco."
2025-09-04 08:57:11+00:00,Ruangan kosong setengah kita siramin pake tai sapi itu gedungnya
2025-09-04 09:56:15+00:00,DEADLINENYA BESOK
2025-09-10 06:21:07+00:00,"malikais_ @malikais_ · 10 Sep 1:00 Kutipan Narasi Newsroom @NarasiNewsroom · 9 Sep 1:30 Menteri Keuangan Purbaya Yudhi Sadewa meminta maaf soal komentarnya mengenai tuntutan 17+8. Sebelumnya, ia sempat menyebut tuntutan itu hanya datang dari “sebagian kecil rakyat.”  Purbaya mengaku dirinya masih adaptasi di jabatan barunya sebagai Menteri Keuangan. Mantan bos LPS 32"
2025-09-09 11:15:02+00:00,"Lah, utk kemampuan public speaking-nya baru nak beradaptasi juga pak?"
2025-09-09 18:58:39+00:00,Rak jelas bgt
2025-09-10 02:42:58+00:00,ini salah satu operasi mereka   yang ngerti aja yang paham
2025-09-09 19:26:36+00:00,mentrinya prabowo bego semua awokawokawokawok
2025-09-09 13:07:44+00:00,"Masih ngotot omongannya ""dipelintir""."
2025-09-09 14:07:33+00:00,"makanya kalo ngomong tuh dipikir duluu  gitu-gitu mulu, ngomong blunder minta maaf blunder lagi minta maaf and repeat"
2025-09-09 16:53:13+00:00,ye goblog kl baru jgn bacod
2025-09-09 13:35:41+00:00,"Ini bukan adaptasi, loh pak  @prabowo  .  Ini manusia tanpa empati dan moral!  Pecat dong pak!   @KemenkeuRI    @bang_dasco"
2025-09-10 01:05:56+00:00,Day 1 jadi menkeu
2025-09-09 11:30:45+00:00,ini kita lagi buka HBH apa gimana sih? kok pada minta maap..
2025-09-09 17:05:04+00:00,"Tiap liat dia ngomong, firasat gua gak enak bgt. Wallahi, gua masih gak percaya Menkeu yg gantiin SRI MULYANI modelan bgini ya Allah."
2025-09-09 17:34:42+00:00,"Hati hati bos kalau ngomong, kok suka nyakitin rakyat !!"
2025-09-09 15:56:28+00:00,"gak ada yg plintir…pantes lulusan kampus gak terkenal…(“,)"
2025-09-09 13:49:57+00:00,"""MASIH ADAPTASI"""
2025-09-09 16:37:23+00:00,Ditunggu pertumbuhan 6%-7%nya bang jago
2025-09-09 13:07:26+00:00,Day 2 menjadi menteri
2025-09-09 17:23:55+00:00,"Reshuffle bukannya ganti menteri yang lebih bagus, malah makin ancur.  Please Wok, stop balas budi biar bisa pilih orang yg bener, yg sesuai kompetensinya."
2025-09-09 11:13:15+00:00,"Sah ni jadi mentri kabinet pororo, blunder terus minta maaf tapi ga tulus"
2025-09-09 13:14:15+00:00,belom 24 jam udah blunder terus minta maaf  banyak ngeles.  ancur cok keuangan negara  hal sederhana disepelekan.  Ready to badai PHK 2026 (3 bulan lagi)
2025-09-09 15:09:08+00:00,publik speakingnya seriuz gini??..
2025-09-09 23:12:15+00:00,"saran aja pak wowo, kabinetnya diganti jadi kabinet asbun aja. capek liat pejabat ngomong kek orang gak bisa mikir dari dulu."
2025-09-09 16:03:11+00:00,"Baru sehari menjabat sdh menunjukkan karakter kebanyakan pejabat RI: angkuh, merasa paling tahu dan paling pintar krn punya jabatan. Di mana2, orang baru adabtasi itu justru lebih banyak mendengarkan, bertanya, dan belajar, bukan malah memamerkan kebodohan."
2025-09-09 13:34:01+00:00,"Stop jadiin anomali"" sebagai pejabat pemerintahan!!! Jelek bgt kualifikasinya"
2025-09-09 11:26:39+00:00,((mungkin))
2025-09-09 12:58:21+00:00,baru sehari tampaknya dia sudah cukup lelah
2025-09-09 11:38:42+00:00,Haha tetep nirempati.
2025-09-09 13:29:10+00:00,New Minister Syndrome?
2025-09-10 05:17:36+00:00,minta maaf gak buat kamu hina tapi lek bolak balik minta maaf op jenenge
2025-09-09 21:48:28+00:00,"Bukan kalimat orang minta maaf, hanya kalimat pejabat pidato sepetti biasa."
2025-09-09 15:38:42+00:00,プルバヤ財務大臣「17+8の要求は国民のごく一部から出たもの」と述べたことに対し謝罪。早で草(3)
2025-09-09 17:37:43+00:00,ketoe koe kabotan jeneng.. mumet sebelum bertanding
2025-09-09 11:17:47+00:00,Noted !
2025-09-09 12:50:17+00:00,"Cengengas cengenges... Ingat kalian itu cuma pelayanan masyarakat , layani tuanmu dengan baik"
2025-09-09 16:47:35+00:00,Semangatsss
2025-09-09 11:38:10+00:00,muka ngomongnya minta ditonjok
2025-09-09 16:51:14+00:00,Doesn’t matter. Everybody knows your true colors already.
2025-09-01 00:33:35+00:00,"i really love how #ResetIndonesia use pink and green as the main color of this people movement  for the mighty mother who bravely fight the police with all the protesters, and  for Affan who lost his life in the hand of the police and one of the reason why we keep marching"
2025-09-02 02:25:00+00:00,ada versi englishnya gak sih? mau gue retweet di akun sebelah karna audiencenya non-ina banyakan
2025-08-31 16:37:36+00:00,UPPPPP!!!!
2025-09-01 12:55:43+00:00,關於印尼 Ps.粉紅+綠很好看 我幾愛印尼傳統音樂和batik 希望他們reset 成功 今天window 推我印尼烏布 會的，下年見
2025-09-01 15:29:43+00:00,7+8 TUNTUTAN UNTUK RAKYAT
2025-09-01 01:10:59+00:00,25 tuntutan rakyat
2025-09-02 05:35:42+00:00,"Karena rame, mau up ini lagii"
2025-09-02 08:06:53+00:00,nurut dong cepatt!!! klo bisa sebelum tanggal 5 yahh... gue mau balik ke crbn!! @ pemrinthh #ResetIndonesia
2025-09-01 04:08:15+00:00,"Ojol salah satu elemen terbesar demo, but they don't even put tuntutan Koalisi Ojol Nasional (KON) into consideration. I don't think Afu dkk know ojol punya serikat. Inilah kenapa yapping soal syarat toefl+s2 dewan PERWAKILAN itu tolol. Look how unrepresentative this is."
2025-09-01 00:23:20+00:00,my birthday wish? 17 + 8 tuntutan rakyat terwujud aja #ResetIndonesia
2025-09-01 07:35:16+00:00,Ayo gais di sebarin
2025-09-02 13:56:31+00:00,͏
2025-08-31 20:23:52+00:00,"aku mungkin agak ngantuk, tapi di mana UU pemilu, padahal itu salah satu yg paling krusial utk jangka panjang? elit hanya akan saling tukeran shift kalau UU pemilu gak direvisi. ini juga jadi tuntutan aksi buruh kemarin"
2025-08-31 23:59:21+00:00,IQRA  @prabowo   @DPR_RI
2025-08-31 20:00:08+00:00,Hi there! I don't know if anyone has replied to you anymore but your concerns is valid. Kindly refer to this link for information. It's not disbandment - it's reformation. We need representatives that actually cares for their people. Stay safe!
2025-09-01 17:54:07+00:00,key poins from #ResetIndonesia are  source : 1.  https:// x.com/barengwarga/st atus/1962340481154920732?t=RF61ALp6mB7YfK3AoBEeCA&s=19 … 2.
2025-09-02 02:50:55+00:00,Kawalll terusss!!!!
2025-08-31 23:35:09+00:00,"17+8 tuntutan rakyat, what a familiar numbers. semoga kita juga bisa ""merdeka""  #ResetIndonesia"
2025-08-31 17:52:40+00:00,tuntutan gaib
2025-09-01 07:02:35+00:00,"oot, mau makasih ke siapapun yg milihin perpaduan warna ijo pink ini BAGUS bgt please"
2025-09-01 02:03:56+00:00,KAWAL TERUUSS!!
2025-09-02 12:47:32+00:00,"Tuntutan2 belum menyentuh pondasi utama yg fundamental dr kesalahan sistem negara ini.   Lo ga bs hanya berharap pada moral value seseorang, atau sekelompok.. lo harus mengganti sistemnya agar akuntable mengawasi org dan kelompok itu.."
2025-09-01 08:11:13+00:00,Ayo duluan mana nih?  @mecimapro  melani kelarin refund 5 miliar atau wowo menuhin tuntutan rakyat?
2025-08-31 17:02:31+00:00,DPR tolol gamalu apa lu ini liat masyarakat aja jauh lebih kompeten drpd kalian anjirrrrrrrrrr bloon
2025-09-01 12:31:57+00:00,"Titipan agenda color revolution ala SJW NGO LSM LBH penerima dana Soros Open society, Ford Foundation, NED, USAID."
2025-09-01 19:20:48+00:00,"Menurut gua ada satu tuntutan lagi yg harus ditambah: pendidikan gratis & merata dari dasar sampai tinggi, plus sistemnya dirubah. Kurikulum Madilog wajib diterapkan biar generasi kita kritis & siap bangun Indonesia."
2025-09-01 06:37:52+00:00,RESET!
2025-08-31 22:46:55+00:00,Wowo mana mampu
2025-08-31 17:36:30+00:00,"banyak nih pr lu pada, kerjain ayam."
2025-08-31 22:16:38+00:00,temen temen bisa dibaca yaa biar bisa ikut kawal tuntutan kita!!!
2025-09-01 00:55:06+00:00,"Kurang dimanja apa lagi, rakyat sampe ngedikte pemerintah apa aja yang harus dikerjakan SECARA SUKARELA ketika yang di atas dapet tunjangan ratusan juta? Bener-bener puncak komedi. Tapi ya, tetap fokus pada tuntutannya. #ResetIndonesia"
2025-09-02 10:38:11+00:00,http:// tuntutanwarga.net
2025-08-31 20:59:20+00:00,Bakal didengar atau minimal dicatat? Tentu tidaaak
2025-08-31 17:05:05+00:00,MA @adelinaaa25 · 1 Sep Kutipan Aurelia V @senjatanuklir · 31 Agt 7+8 Tuntutan Rakyat dalam seminggu dan setahun (dengan deadline). #ResetIndonesia  110
2025-09-01 15:49:31+00:00,terus bersuara yaa semua
2025-09-01 05:27:49+00:00,ayookkk baca2 tmn2
2025-09-01 14:00:01+00:00,͏ ͏͏ ͏͏ ͏͏ ͏
2025-09-01 03:47:17+00:00,buset ini mah lebih jelas drpd revisian skripsi
2025-08-31 23:37:39+00:00,"Udah sampe bikin rangkuman kayak gini rakyatnya, seharusnya mereka gk akan bingung mau ngapain kan buat nyelesain ini kalo sampe gk dilakuin emg dungunya gk ketolong  #ResetIndonesia"
2025-09-01 03:09:57+00:00,is this really too much too ask?  waking up feels so heavy this past week krn lgsg baca berita and none of it were good. praying for this country is just getting harder my heart breaks every damn time
2025-09-01 16:29:02+00:00,17+8 tuntutan rakyat #ResetIndonesia
2025-08-31 22:41:28+00:00,"Wih makasih Kak Aurelia.  Rakyat tuh atasannya presiden kan yak? nah udeh dibikin nih  @prabowo , kalo udeh baca reply dgn ""noted"" yak. trs kerjain dah tuh met begadang ampe deadline."
2025-09-01 02:53:58+00:00,THIS
2025-09-03 15:20:04+00:00,AWAS!!!! PENGALIHAN ISU TETEP KAWAL
2025-08-31 17:05:26+00:00,春の雨 @fauzaanatmaja · 1 Sep Kutipan Aurelia V @senjatanuklir · 31 Agt 7+8 Tuntutan Rakyat dalam seminggu dan setahun (dengan deadline). #ResetIndonesia  81
2025-09-01 03:49:16+00:00,Tbh i think we should demand early parliamentary election  Create new parties and track down on corrupt members
2025-09-02 02:22:35+00:00,"Please take actions and be responsive towards this issue, Bapak  @prabowo  yang terhormat, also  @DPR_RI . Show that you actually carry your responsibility and accountability."
2025-08-31 17:05:47+00:00,GUYS LET’S GO KAWAL 17+8 SAMPE TUNTAS
2025-08-31 21:57:57+00:00,"hasil diskusi 3 jam by call, budget Rp 0  harusnya yg mewakili rakyat tuh yg ada isinya begini, bukan yg kerjanya nyari isi perut muluk"
2025-09-01 13:31:36+00:00,17+8 TUNTUTAN RAKYAT! Udah patuh nih buat kondusif sejak hari ini meskipun banyak jebakan batman (dari kalian juga). Sekarang udah saatnya kalian yang PATUH sama tuntutan kita semua.
2025-09-01 03:05:35+00:00,"kalo sampe tuntutan ini sampe di acc dan di laksanakan, aku Do'akan pemerintah dan para pejabat nya sehat dan panjang umur."
2025-09-02 12:02:16+00:00,"postingan ini ada di ig gak sih, mw post ke story ih"
2025-09-01 09:02:02+00:00,"Eskalasi kebijakan yg progresif tapi juga berlandaskan substansi konteks isu sosial & berpihak ke rakyat dari eksekutif, kontrol penuh dgn kepekaan sosial & landasan UUD yg proper. Legislatif juga hrs aktif sbg Check&Balance dlm iklim demokrasi & serius perjuangkan UU yg berpihak"
2025-09-01 11:04:44+00:00,Guys!!
2025-09-01 05:53:35+00:00,BACAAAAAA ORANG BERPENDIDIKAN KAN?!!  Mau tetep di jabatan kan?!  @prabowo   @puanmaharani_ri   @gibran_tweet   @ListyoSigitP   #BubarkanDPR #IndonesiaGelap #PolriMusuhBersama #POLISIPEMBUNUH
2025-08-31 18:33:32+00:00,"PR nya udah dibreakdown, trus dibikin checklist poin-poin. Kurang enak apa bjir"
2025-09-01 11:54:31+00:00,"@prabowo  ndut ini pisang nya udah dikupasin dan disuapin, lu tinggal ngunyah dan nelen aja ndut. masih ga bisa juga? ini bukan ujian open book lagi ndut, jawabannya udah didiktein langsung ama dosennya ndut, lu tinggal tulis, masih ga bisa jugaa?"
2025-09-01 00:06:48+00:00,"Tambahan 1. Batalkan pajak yang mencekik rakyat 2. Turunkan gaji dan tunjangan DPR hingga di batas wajar serta audit anggaran Triliuan DPR, termasuk hapus perjalanan dinas luar negeri DPR serta pensiunan DPR (mereka kan kerja cuma 5 tahun kenapa dikasih dana pensiun? Beban)"
2025-09-01 10:39:39+00:00,Pemerintah!!!  Tolong dengarkan 7+8 Tuntutan Rakyat dalam seminggu dan setahun  #ResetIndonesia
2025-09-01 03:32:55+00:00,enak banget nih udah dibreakdown sama rakyatnya
2025-09-01 03:16:14+00:00,"udah di breakdown ama rakyat, bahkan mereka bahas ini cuman via telepon WA"
2025-08-31 19:03:02+00:00,BUKTIKANNNNNNN !!!
2025-08-31 20:16:34+00:00,enak banget nih udah dibreakdown sama rakyatnya. plis ya dibaca! kalo sampe ga ngerti juga sih keterlaluan dah lu pada yang di pemerintahan.  #ResetIndonesia
2025-09-01 02:29:55+00:00,ladang ceklis
2025-09-01 15:29:25+00:00,Bantu share sebanyak-banyaknya guys. Kalo masih ada yg nanya ngapain demo kita sodorin ini kalo masih ga paham juga mending suruh sekolah lagi #ResetIndonesia
